ZrSiO4,zirconium(IV) silicate,
KHSO4,potassium bisulfate,
CNNC,Diisocyanogen,g
BI3,boron iodide,g
H2TeO3,tellurous acid,
C2H5OH,Ethanol,
CsBO2,caesium borate,
C4H5N3O,cytosine,
GaAsO4,gallium(III) orthoarsenate,
F5Ta,tantalum pentafluoride,
D2N2,"Diazene-D , Cis",g
ZnSO4,zinc sulfate,
F3Tb,terbium trifluoride,
ClOTi,Titanium Chloride Oxide,g
HBS,Boron Hydride Sulfide,g
NiOOH,nickel oxo-hydroxide,
BeSO3,beryllium sulfite,
C6H5COOH,benzoic acid,
TlSCN,thallium thiocyanate,
UO3,uranium trioxide,
FTi,titanium fluoride,g
CHF,Fluoromethylene,g
[CH3OO]+,Methoxyoxoniumylidene,g
AlF2O,aluminium difluoride oxide,g
I4Pb,Lead Iodide,g
CH2ClF,chlorofluoromethane,g
Au2O3,gold trioxide,
K2HPO3,dipotassium phosphite,
[FO]-,Hypofluorite,g
C5H3BrN2O2,2-bromo-5-nitropyridine,
SeO2,selenium(IV) oxide,
BrO,Bromoxyl radical,g
Ni+,"Nickel, Ion",g
CsHS,caesium hydrosulfide,
LiClO3,lithium chlorate,
Bi2O3,bismuth(III) oxide,
CeC,cerium carbide,
Na2SO4,sodium sulfate,
[NH2]+,Aminylium,g
ZrO2,zirconium dioxide,
FMg+,"Magnesium Fluoride, Ion",g
Ag2SeO3,silver selenite,
InBr,indium(I) bromide,
NaNH2C6H4SO3,sodium sulfanilate,
FeO8H4P2,iron(II) dihydrogen phosphate,
BaI,Barium Iodide,g
ClMg+,"Magnesium Chloride, Ion",g
CBrF3,Bromotrifluoromethane,g
Li2TiO3,lithium metatitanate,
C18H24O3,estriol,
CaMoO4,calcium molybdate,
MgBr2,magnesium bromide,
HCCOH,Ethynol,g
C5H12O5,xylitol,
InI3,indium(III) iodide,
C5H5NO,2-pyridone,
H2O4W,Tungstic Acid,g
Na4V2O7,sodium pyrovanadate,
CoWO4,cobalt(II) tungstate,
H2TiO3,titanic acid,
[C2H]+,Ethynylium,g
Al+,"Aluminum, Ion",g
BaHgI4,barium tetraiodomercurate(II),
H2C4H4O6,tartaric acid,
Na2HAsO4,disodium hydrogen arsenate,
C19H40,nonadecane,
AlCl4Rb,aluminium rubidium tetrachloride,
BeB2,beryllium boride,
CH2CHI,Vinyl iodide,g
B2Se3,boron selenide,
MgO,magnesium oxide,g
Mg2O4Si,Magnesium Silicate,"cr,l"
H3F3,Hydrogen Fluoride,g
CH3OK,potassium methoxide,
ZnWO4,zinc orthotungstate,
C5H9NO2,proline,
C14H12O3,resveratrol,
[H2O]+,Oxoniumyl ion,g
ClO,Chlorine Oxide,g
Cs2O4S,Cesium Sulfate,g
ClF3Si,Chlorotrifluorosilane,g
C3O2,Carbon Suboxide,g
F2IP,difluoroiodophosphine,
HCO,Formyl,g
CaS,calcium sulfide,g
Cl5W,Tungsten Chloride,g
HCOOH,formic acid,
[N2H3]+,Hydrazinylium,g
ClP,Phosphorus Chloride,g
C9H11NO4,L-DOPA,
CaSO3,calcium sulfite,
Na2N2O2,sodium hyponitrite,
LiH2PO3,monolithium phosphite,
Ba2P2O7,barium pyrophosphate,
C8H8O4,vanillic acid,
BI,Iodoborane,g
FGd,gadolinium monofluoride,
C6H13NO2,aminocaproic acid,
HBrO4,perbromic acid,
C6H5COCl,benzoyl chloride,
KH2PO4,monopotassium phosphate,
F3,Trifluorine,g
O4Pb3,Lead Oxide,cr
CHF3,Trifluoromethane,g
InI2,indium(II) iodide,
CH2CHF,Vinyl fluoride,g
PS,Phosphorus Sulfide,g
Na2O2,sodium peroxide,cr
Cl2Pb,Lead Chloride,g
As2O3,arsenic trioxide,
SnTe4,tin(IV) telluride,
CsClO,caesium hypochlorite,
K2S,potassium sulfide,"cr,l"
C3H7NO2,α-alanine,
PbO2,lead dioxide,
FNd,neodymium monofluoride,
BaSe,barium selenide,
H4BNa,Sodium Tetrahydroborate,cr
C3Mg2,Magnesium Carbide,cr
BaCl,Barium Chloride,g
NaIO,sodium hypoiodite,
Ag3I3,silver(III) triiodide,
C4H4O,furan,
N2-,"Nitrogen, Ion",g
CNH2,Aminomethylidyne,g
AlF4Na,Sodium Tetrafluoroaluminate,g
Be2F2O,Beryllium Fluoride Oxide,g
Ba+,"Barium, Ion",g
HBaO,Barium Hydroxide,g
B6Li2O10,Lithium Borate,cr
C6H6O2,catechol,
D,Deuterium,g
C7H8ClN3O4S2,hydrochlorothiazide,
F6Si2,hexafluorodisilane,
MgSeO4,magnesium selenate,
Br3OP,Phosphoryl Bromide,g
BBr3,boron tribromide,g
Co2S3,cobalt(III) sulfide,
CH3OCs,caesium methoxide,
Tl2WO4,thallium(I) orthotungstate,
O2Ti,Titanium Oxide,g
[I2]-,Diiodide,g
[N2H3]-,Hydrazide,g
P2,Phosphorus,g
O3PbSi,Lead Silicate,cr
CoC2O4,cobalt(II) oxalate,
KIO4,potassium periodate,
ONNO2,Nitrogen sesquioxide,g
[HCCCCH]+,"1,3-Butadiyne cation",g
O3,ozone,g
CaTeO4,calcium tellurate,
Cs2HPO3,dicaesium phosphite,
C18H22O2,estrone,
K3PO3,tripotassium phosphite,
Li2S,lithium sulfide,
F,Fluorine,g
Ce2O3,cerium(III) oxide,
F5W,tungsten pentafluoride,
C5H3Br2N,"3,5-dibromopyridine",
ZrP2,zirconium phosphide,
[N(OO)]-,Dioxaziridinyl anion,g
[H2COO]+,Dioxymethyl cation,g
Mg+,"Magnesium, Ion",g
Br3P,Phosphorus Bromide,g
Li2O5Si2,Lithium Silicate,"cr,l"
Cu+,"Copper, Ion",g
C2H5OK,potassium ethoxide,
F6Os,osmium hexafluoride,
[HCO]-,Formyl anion,g
C10H19NO3,1-boc-4-piperidinol,
C3H5N3,3-amino-1H-pyrazole,
Cr3Sb2,chromium(II) antimonide,
LiClO4,lithium perchlorate,
Ag3Br2,silver dibromide,
C6H7KO6,potassium ascorbate,
F4OW,tungsten tetrafluoride oxide,g
FO3S,fluorosulfate radical,
Dy2O3,dysprosium(III) oxide,
NaAlSi3O3,albite,
ClNC,Isocyanogen chloride,g
O2W,Tungsten Oxide,g
BS,Boron Sulfide,g
LaCl3,lanthanum(III) chloride,
AgClO4,silver perchlorate,
Li3PO4,trilithium phosphate,
C34H46O18,Eleutheroside D,
UI3,uranium(III) iodide,
D2,Deuterium,ref
DO,Hydroxyl-D,g
CsCN,caesium cyanide,
K2HPO4,dipotassium phosphate,
F6U,uranium hexafluoride,
C4I2,diiodobutadiyne,
VN,vanadium nitride,
ClFe,Iron Chloride,g
[HOOO]+,Hydrogen trioxide cation,g
HCaO,Calcium Hydroxide,g
CaB6,calcium boride,
GaI3,gallium(III) iodide,
NaC6F5COO,pentafluorobenzoate,
CeSi2,cerium silicide,
C7H5N3O2,7-nitroindazole,
[CH3]+,Methylcarbonium,g
[C2H6]-,Ethane anion,g
FS+,"Sulfur Fluoride, Ion",g
RbIO3,rubidium iodate,
Ag2C2,silver acetylide,
C10H8O3,hymecromone,
CH3Cl,chloromethane,g
Br2Hg,Mercury Bromide,g
Mg3Bi2,magnesium bismuthide,
CH3C(O)Cl,Acetyl chloride,g
[HNO]-,Hydrooxonitrate,g
Be2O4Si,Beryllium Silicate,cr
O2Si,Silicon Oxide,g
ClNi,Nickel Chloride,g
HNNN,Hydrazoic acid,g
O2Pb,Lead Oxide,cr
Cd3P2,cadmium phosphide,
TlCl,thallium(I) chloride,
HgSeO3,mercury(II) selenite,
BaSiO3,barium metasilicate,
InBr2I,indium(III) dibromoiodide,
B2BeO4,Beryllium Borate,g
[HNCO]+,Isocyanic acid cation,g
Cl3OP,Phosphoryl Chloride,g
F15Mo3,molybdenum fluoride,g
Pb-,"Lead, Ion",g
TlI3,thallium(III) iodide,
Rb2O2,rubidium peroxide,
HgS,mercury(II) sulfide,
[COH]-,Isoformyl anion,g
C7H5NO4,quinolinic acid,
IO,Iodoxyl radical,g
CdTe,cadmium telluride,
NH2CH2CN,aminoacetonitrile,
PbCO3,lead carbonate,
C13H10O,benzophenone,
KBrO2,potassium bromite,
[Cl2]+,Dichlorine cation,g
AlF2-,"Aluminum Fluoride, Ion",g
HLi,Lithium Hydride,g
CoB,cobalt(II) boride,
F4Sn2,ditin tetrafluoride,
C16H14O3,ketoprofen,
[H2C(OO)]+,Dioxirane cation,g
D2-,"Deuterium, Ion",g
H3BrSi,Bromosilane,g
Br2Mo,Molybdenum Bromide,g
CH3COOCs,caesium acetate,
As2Mg3,magnesium arsenide,
RbBrO,rubidium hypobromite,
COH,Isoformyl,g
NCO,Cyanato,g
B4K2O7,Potassium Borate,"cr,l"
BaS,barium sulfide,g
BClF2,Chlorodifluoroborane,g
Ga-,"Gallium, Ion",g
CuFeS2,copper iron sulfide,
ArClH,argon chloride hydride,
CH3F,Fluoromethane,g
C6H11NO2,cycloleucine,
Yb2O3,ytterbium(III) oxide,
F2Fe,ferrous fluoride,g
P,Phosphorus,g
[FO]+,Fluorosyl ion,g
F-,"Fluorine, Ion",g
TiO2,titanium dioxide,
Al2Se,dialuminium selenide,
AsO2,arsenic dioxide,
KCNO,potassium fulminate,
CH3NO,oxaziridine,
K2CO3,potassium carbonate,
HC(O)O,Formyloxy,g
CuFe2S3,copper iron sulfide,
H3AsO4,arsenic acid,
C10H10O4,ferulic acid,
PbF2,lead(II) fluoride,
InCl,indium(I) chloride,
FY,yttrium monofluoride,
IZr,Zirconium Iodide,g
NaBrO2,sodium bromite,
Ne+,"Neon, Ion",g
ClF2OP,Phosphoryl Chloride Fluoride,g
F2Zn,zinc difluoride,
C2H6OS,dimethyl sulfoxide,
[HCCOH]+,Ethynol cation,g
HOF,hypofluorous acid,g
BeI2,beryllium iodide,g
Cs2Cr2O7,caesium dichromate,
Nd2O3,dineodymium trioxide,
Co2SiO4,cobalt(II) orthosilicate,
C4H7NaO3,sodium oxybate,
PoO2,polonium dioxide,
BrCl,bromine chloride,g
NaHCOO,sodium formate,
Kr+,"Krypton, Ion",g
S5,Sulfur,g
DBr,deuterium bromide,
Zn2SiO4,zinc orthosilicate,
SbCl3,antimony(III) chloride,
[N3]-,Azide ion,g
FCN,Cyanogen fluoride,g
CrO3,chromium(VI) oxide,g
C10H10N2O,edaravone,
CCl3Br,Bromotrichloromethane,g
H3P,Phosphine,g
ICl3,iodine(III) chloride,
Ga2S3,gallium(III) sulfide,
C2H7NO,ethanolamine,
PbCl2,lead(II) chloride,
CoO4S,Cobalt Sulfate,cr
BaSnO3,barium stannate,
C6H15NO3,triethanolamine,
Ca3P2,calcium phosphide,
C7H8N4O2,theobromine,
[H2NNH2]-,Hydrazine anion,g
NO2,nitrogen dioxide,g
Na+,"Sodium, Ion",g
Li2Cr2O7,lithium dichromate,
SrTeO3,strontium tellurite,
H2SO3,sulfurous acid,
YP,yttrium phosphide,
RnF2,radon difluoride,
H2,Hydrogen,ref
F2Mn,manganese difluoride,
C83H131N19O27S,gamma-Endorphin,
C3H7NO2S,cysteine,
ErI4Na,erbium sodium tetraiodide,
CaF2,calcium fluoride,g
Cl2Ni,Nickel Chloride,g
F2Li2,lithium fluoride,g
O12W4,Tungsten Oxide,g
ZnS2O3,zinc thiosulfate,
C18H24O4,estetrol,
NaIO2,sodium iodite,
[NO]-,Oxonitrate anion,g
CdMoO4,cadmium molybdate,
Cs2SO4,caesium sulfate,
TiCl4,titanium tetrachloride,
AgONC,silver cyanate,
FMn,monomanganese monofluoride,
Co3O4,Cobalt Oxide,cr
Cu-,"Copper, Ion",g
BaU2O7,barium uranium oxide,
C4H9NO2,γ-aminobutyric acid,
C15H10O4,daidzein,
C3H8NO5P,glyphosate,
EuO4W,europium tungsten tetraoxide,
[Br2]+,Diatomic bromine cation,g
SnCl4,tin(IV) chloride,
[CH3CC]-,1-Propynyl anion,g
Cl2FOP,Phosphoryl Chloride Fluoride,g
Y2S3,yttrium sulfide,
C19H30O2,dihydrotestosterone,
FeP,iron(III) phosphide,
CH3COOK,potassium acetate,
FHF,Hydrogen difluoride,g
Na2O3Si,Sodium Silicate,"cr,l"
FPb,lead monofluoride,g
AlCl2H,dichloroalumane,
AgBrO4,silver perbromate,
Ag3Br3,silver tribromide,
CsNO3,caesium nitrate,
CH3OOH,Methyl hydroperoxide,g
Xe,Xenon,ref
F3Ti,titanium trifluoride,g
MnBi,manganese(III) bismuthide,
RbI,rubidium iodide,
CH3(CH2)2CH3,n-Butane,g
BrF3,bromine trifluoride,g
C2H5NO2,glycine,
As2Se5,arsenic pentaselenide,
D2N,Amidogen-D,g
Cl2Co,Cobalt Chloride,g
Cl3Co,Cobalt Chloride,g
Br2Mg+,"Magnesium Bromide, Ion",g
CP,Carbon Phosphide,g
NaO,Sodium Oxide,g
CoS2,cobalt disulfide,
LiBrO3,lithium bromate,
CF2,Difluoromethylene,g
AsI3,arsenic triiodide,
CF3,Trifluoromethyl,g
NO2-,"Nitrogen Oxide, Ion",g
Cl2S,Sulfur Chloride,g
BiCl3,bismuth(III) chloride,
(CIH2)2,"1,2-Diiodoethane",g
Br3PS,Thiophosphoryl Bromide,g
Ca+,"Calcium, Ion",g
CF+,"Fluoromethylidyne, Ion",g
NaH2PO3,monosodium phosphite,
C4H9NO3,threonine,
C17H18N2O6,nifedipine,
N2H3,Hydrazyl,g
Cl4Ti,Titanium Chloride,g
Cl4Mo,Molybdenum Chloride,g
SeTe,selenium(IV) telluride,
LiH2PO4,monolithium phosphate,
CH3CH2Br,bromoethane,g
FS-,"Sulfur Fluoride, Ion",g
RbF,rubidium fluoride,
Al4C3,aluminium carbide,
H2I2Si,Diiodosilane,g
Ag3Cl3,silver(III) trichloride,
BaSi2,barium silicide,
C3H8O2,"1,3-propanediol",
[C6H5F]+,Fluorobenzene cation,g
[HOCl]+,Hypochlorous acid cation,g
H4BK,Potassium Tetrahydroborate,cr
F2OS,thionyl fluoride,g
Ba2XeO6,barium perxenate,
NaH,sodium hydride,
C5H10N2O3,glutamine,
FO,oxygen monofluoride,g
C6H14O3,trimethylolpropane,
Be3N2,beryllium nitride,"cr,l"
ClZr,Zirconium Chloride,g
DyBr3,dysprosium(III) bromide,
CsHSO4,caesium hydrogen sulfate,
BaZrO3,barium zirconate,
DyCl2,dysprosium(II) chloride,
CH2CHCl,Vinyl chloride,g
B2Cl4,boron chloride,g
NH4NO3,ammonium nitrate,
Na3PO3,trisodium phosphite,
NiAsS,nickel arsenic sulfide,
CBr4,Tetrabromomethane,g
[C2H]-,Ethynide,g
N(OO),Dioxaziridinyl,g
Al2O3,aluminium oxide,"cr,l"
WC,tungsten carbide,
CH2CHOH,ethenol,
KNO3,potassium nitrate,
HOONO,Peroxynitrous acid,g
H3CN,Methylimidogen,g
Si-,"Silicon, Ion",g
YbPO4,ytterbium(III) phosphate,
T2O,tritium oxide,
CH3OLi,lithium methoxide,
Cs3VO4,caesium orthovanadate,
RbH2PO4,monorubidium phosphate,
I2,iodine,g
F6Te,tellurium hexafluoride,
Cs2HPO4,dicaesium phosphate,
C14H10,phenanthrene,
F3MoS,molybdenum trifluoride sulfide,
BrOBr,Dibromine monoxide,g
[CNO]-,Fulminate,g
[FFO]+,Fluorosyl fluoride cation,g
[C(CC)]+,Propynylidyne cation,g
NO+,"Nitrogen Oxide, Ion",g
BCl+,"Chloroborane, Ion",g
K2MnO4,potassium manganate,
Kr,Krypton,ref
ZnO2,zinc peroxide,
C2N2Na2,Sodium Cyanide,g
FNO,nitrosyl fluoride,g
Si3,Silicon,g
CB4,Boron Carbide,"cr,l"
YAs,yttrium arsenide,
NaHSO4,sodium bisulfate,
C6H4ClN3,6-chloro-7-dezapurine,
HO2,hydrogen dioxide,g
F4MoO,molybdenum tetrafluoride oxide,g
F2Si,difluorosilylene,g
C7H6O3,salicylic acid,
UO2SO4,uranyl sulfate,
ZrBr4,zirconium bromide,
Ar,Argon,ref
Fe-,"Iron, Ion",g
FeTe,iron(II) telluride,
CeCl3,cerium(III) chloride,
OFO,Dioxofluorine,g
Sr,Strontium,g
BeF3Li,Lithium Trifluoroberyllate,g
Cu2O5S,Copper Oxide Sulfate,cr
KCNS,potassium thiocyanate,
C15H10O5,apigenin,
LiNaNO2,lithium sodium nitroxylate,
CHF2CH3,"1,1-Difluoroethane",g
Cl3Ti,Titanium Chloride,g
FSr,strontium monofluoride,g
LiNaO,Lithium Sodium Oxide,g
B3F3O3,Trifluoroboroxin,g
H4F4,Hydrogen Fluoride,g
H3O+,"Hydronium, Ion",g
CuTiO3,copper(II) metatitanate,
CBr3H,Bromoform,g
[C(NO)]-,Oxazirinyl anion,g
HCl3Si,Trichlorosilane,g
PbHAsO4,lead hydrogen arsenate,
CsIO,caesium hypoiodite,
C7H10N2,4-dimethylaminopyridine,
CHCl2CH3,"1,1-Dichloroethane",g
N2+,"Nitrogen, Ion",g
B4Mg,Magnesium Boride,cr
BrCa,Calcium Bromide,g
BBrCl,Bromochloroborane,g
CuO,copper(II) oxide,g
C15H10O7,quercetin,
K2O4S,Potassium Sulfate,g
[HCNH]-,Iminomethyl anion,g
BeN,Beryllium Nitride,g
H2Ti,Titanium Hydride,cr
Al2CoO4,cobalt blue,
MgSeO3,magnesium selenite,
CH3NH2,methylamine,g
AlBr3,aluminium tribromide,g
F2P,phosphorus difluoride,g
BClF,Chlorofluoroborane,g
C9H10O,chavicol,
CH3,Methyl,g
YB6,yttrium boride,
Br2O5,dibromine pentoxide,
ErI3,erbium triiodide,
C10H15ON,ephedrine,
CHP,Methinophosphide,g
H2O2Sr,Strontium Hydroxide,g
BI2,Diiodoborane,g
CuS,copper(II) sulfide,
HClO3,Chloric Acid,
SO3,sulfur trioxide,
UTe2,uranium ditelluride,
O3Ti2,Titanium Oxide,"cr,l"
C(NN),3H-Diazirin-3-ylidene,g
F3Si,trifluorosilyl radical,g
OZr,Zirconium Oxide,g
C2-,"Carbon, Ion",g
BaMoO4,barium molybdate,
NaTaO3,sodium metatantalate,
Na3VO4,sodium orthovanadate,
[CH3CHOH]-,1-Hydroxyethyl anion,g
Tl2SeO3,thallium(I) selenite,
F3N,nitrogen trifluoride,g
F2OTi,titanium fluoride oxide,g
H4O5S,"Sulfuric Acid, Monohydrate","cr,l"
Zr,Zirconium,g
C6F5COOH,pentafluorobenzoic acid,
Na2SeO3,sodium selenite,
C16H34,hexadecane,
[CO2]-,Carbon dioxide anion,g
HZr,Zirconium Hydride,g
Li2SeO4,lithium selenate,
RbIO4,rubidium periodate,
RbH2PO3,monorubidium phosphite,
Cs2CO3,caesium carbonate,
Al3F14Na5,chiolite,"cr,l"
D2S,Hydrogen Sulfide-D,g
CaSeO3,calcium selenite,
Cu2S,copper(I) sulfide,
CH3CH2Cl,Ethyl chloride,g
K,Potassium,g
F3Rh,rhodium fluoride,
HCCO,Oxoethenyl,g
[COF2]-,Difluorophosgene anion,g
HBF2,Difluoroborane,g
CH3ORb,rubidium methoxide,
SrSeO4,strontium selenate,
C7H5FO2,4-fluorobenzoic acid,
O2F2,dioxygen difluoride,
AsBr3,arsenic tribromide,
HNC,Hydrogen isocyanide,g
C4H4,vinylacetylene,
InCl2,indium(II) chloride,
MnO,manganese(II) oxide,
FeO2H,goethite,
P2O5,phosphorus pentoxide,
AlCl,aluminium monochloride,g
AlCl4K,potassium tetrachloroaluminate,cr
F5S+,"Sulfur Fluoride, Ion",g
C4H4FN3O,flucytosine,
Cs2NbO3,caesium metaniobate,
HgBr2,mercury(II) bromide,
SO2,sulfur dioxide,
[OCCCO]+,Tricarbon dioxide cation,g
HBeO,Beryllium Hydroxide,g
LiO,Lithium Oxide,g
C11H11NO2,3-indolepropionic acid,
CoAs2,cobalt(II) arsenide,
Rb+,"Rubidium, Ion",g
FCOF,Fluoro(fluorooxy)methylene,g
NiS2,nickel sulfide,"cr,l"
F2Pu,plutonium difluoride,
C4H6O2,vinyl acetate,
CrVO4,chromium(III) orthovanadate,
F4Se,selenium tetrafluoride,
HCCCl,Chloroacetylene,g
[CH3NH3]+,Methylammonium,g
HD-,"Hydrogen-D , Ion",g
ClHg,Mercury Chloride,g
Cr,Chromium,g
H2-,"Hydrogen, Ion",g
Cs2TiO3,caesium titanate,
F4U,uranium tetrafluoride,
[CH3CH2O]-,Ethoxide,g
C15H12N2O2,phenytoin,
C5H5N3O,pyrazinamide,
CHFCl2,Fluorodichloromethane,g
BaSO4,barium sulfate,
CsH2PO3,monocaesium phosphite,
Cl5Mo,Molybdenum Chloride,g
YbBr3,ytterbium(III) bromide,
HNaO+,"Sodium Hydroxide, Ion",g
AlNaO2,sodium aluminate,cr
H3ISi,Iodosilane,g
CH2ClCOOH,chloroacetic acid,
SbCl5,antimony(V) chloride,
C5H4N4O,allopurinol,
CsBrO,caesium hypobromite,
[CH3Br]+,Methyl bromide cation,g
CuMoO4,copper(II) orthomolybdate,
FeWO4,iron(II) orthotungstate,
ZnTeO3,zinc tellurite,
As2I4,arsenic diiodide,
CuC2O4,copper oxalate,
C3H4N2,imidazole,
AgO,silver monoxide,
CoF3,cobalt(III) fluoride,cr
[CNO]+,Nitrosomethyliumylidene,g
[COH]+,Hydroxymethyliumylidene,g
Cs2F2,Cesium Fluoride,g
BrMo,Molybdenum Bromide,g
NaO-,"Sodium Oxide, Ion",g
C10H12N2,tryptamine,
NbCl3,niobium(III) chloride,
[HCNO]+,Isofulminic acid cation,g
CH3CH2CONH2,propanamide,
C14H18N2O5,aspartame,
CF3+,"Trifluoromethyl, Ion",g
RbCl,rubidium chloride,
WS3,tungsten(VI) sulfide,
BAsO4,boron(III) arsenate,
C7H8,Toluene,
AlCl2F,aluminium chloride fluoride,g
CsCl,caesium chloride,
Rb2CO3,rubidium carbonate,
Li2SO3,lithium sulfite,
[H3O]+,Oxonium,g
Br2Ti,Titanium Bromide,g
BBrO,Boron Bromide Oxide,g
BCl,Chloroborane,g
NaCNO,sodium fulminate,
CaCO3,Calcium Carbonate,
EuNb2O6,europium diniobium hexaoxide,
WF4,tungsten(IV) fluoride,
CHNO,Hydrogen Isocyanate,g
F2Tl2,dithallium difluoride,
AgBr,silver bromide,
TmCl3,thulium(III) chloride,
CaSiO3,calcium metasilicate,
C5H10O4,deoxyribose,
C5H3ClN4,6-chloropurine,
C9H7NO,8-hydroxyquinoline,
CN,Cyanogen,g
[ClF]-,Fluorochlorate,g
Na2O4S,Sodium Sulfate,g
TeBr4,tellurium(IV) bromide,
NaHCO3,Sodium Bicarbonate,
FeSe,iron(II) selenide,
WBr5,tungsten(V) bromide,
BP,boron(III) phosphide,
[H2]+,Dihydrogen cation,g
[FCO]+,Fluorooxomethylium,g
BeO4S,"Beryllium Sulfate, Gamma",cr
H2B3FO3,Fluoroboroxin,g
SnBr2Cl2,tin(IV) dibromodichloride,
C12H15NO,1-benzyl-4-piperidone,
As2Se,arsenic hemiselenide,
(COOH)2,Oxalic acid,g
O2Zr,Zirconium Oxide,g
NH4Cl,ammonium chloride,
MoBr3,molybdenum(III) bromide,
CHCl2Br,Bromodichloromethane,g
[HOHOH]-,Trihydrogen dioxide anion,g
HKO+,"Potassium Hydroxide, Ion",g
Br2Si,Dibromosilylene,g
C18H36O2,stearic acid,
KIO,potassium hypoiodite,
CHFClBr,Fluorochlorobromomethane,g
CuWO4,copper(II) orthotungstate,
CdZrO3,cadmium metazirconate,
AgIO3,silver iodate,
Cs2O2,caesium peroxide,
[HFH]+,Fluoronium,g
HDO,Deuterium hydrogen monoxide,g
F2S2W,tungsten difluoride disulfide,
Cd3As2,cadmium arsenide,
H2S2O3,thiosulfuric acid,
2H2O,deuterium oxide,
[I2]+,Diiodine cation,g
CCl2Br2,Dichlorodibromomethane,g
[CH2OH]+,Hydroxymethylium,g
PoO,polonium monoxide,
NH2C6H4SO3H,sulfanilic Acid,
RbOH,rubidium hydroxide,
HIO3,iodic acid,
Li3AsO4,trilithium arsenate,
HC(O)OCH3,Methyl formate,g
SnO2,tin(IV) oxide,
AgCl3Cu2,dicopper silver trichloride,
[NNO]-,Nirous oxide anion,g
C14H30,tetradecane,
Na2CO3,sodium carbonate,
F6Fe2,diiron hexafluoride,
RbNbO3,rubidium niobate,
CO2,Carbon Dioxide,g
MgS,magnesium sulfide,g
F2P+,"Phosphorus Fluoride, Ion",g
Br2Li2,Lithium Bromide,g
Nb,Niobium,g
C4H7NO3,aceturic acid,
F3Mn,manganese trifluoride,
H2SeO3,selenous acid,
Br2Mg,Magnesium Bromide,g
C10H22,decane,
ClFLi2,Lithium Chloride Fluoride,g
AgNO3,silver nitrate,
Nb2O3,niobium(III) oxide,
H2S2O2,thiosulfurous acid,
F6Se,selenium hexafluoride,
I3Ti,Titanium Iodide,g
C2Cr3,Chromium Carbide,cr
SrF2,strontium fluoride,
CuCl2,copper(II) chloride,
NdCl2,neodymium dichloride,
POCl3,phosphoryl chloride,
C10H12O,estragole,
CN2,NCN Radical,g
Cl+,"Chlorine, Ion",g
F2O2S,sulfuryl fluoride,g
F2S+,"Sulfur Fluoride, Ion",g
KBrO4,potassium perbromate,
K3AsO4,potassium arsenate,
CdSO4,cadmium sulfate,
C7H16,heptane,g
Li2O3Si,Lithium Silicate,"cr,l"
C72H100CoN18O17P,adenosylcobalamin,
Tl3As,thallium(I) arsenide,
PbC2O4,lead oxalate,
CI4,Tetraiodomethane,g
[N2H]-,Diazene ion,g
BrN,Bromoimidogen,g
Al2O7Si2,aluminium silicate,
N4,Tetrazete,g
[HCOH]-,Hydroxymethylene anion,g
AlS,Aluminum Sulfide,g
S-,"Sulfur, Ion",g
TlI,thallium(I) iodide,
[CH3CHO]-,Acetaldehyde anion,g
C30H19NO9,Dynemicin A,
C19H16ClNO4,indometacin,
Ni-,"Nickel, Ion",g
BBr2,Dibromoborane,g
O8W3,Tungsten Oxide,g
BaSO3,barium sulfite,
PoF6,polonium hexafluoride,
C6H6N2O2,6-aminonicotinic acid,
ErO,erbium monoxide,
(CH2COOH)2,Succinic acid,g
HMgO,Magnesium Hydroxide,g
BBr2F,Dibromofluoroborane,g
V-,"Vanadium, Ion",g
C9H10O3,paeonol,
C3H4N2S,aminothiazole,
C2H2O2,glyoxal,
CaBr2,calcium bromide,
C2HF3,Trifluoroethylene,g
I2Ti,Titanium Iodide,g
V+,"Vanadium, Ion",g
CaTiO3,calcium titanate,
CH3CN,acetonitrile,
CsIO4,caesium periodate,
Na2ZrO3,sodium metazirconate,
Cu2Se,copper(I) selenide,
[CCH2]-,Vinylidene anion,g
MnBr2,manganese(II) bromide,
SeOCl2,selenium(IV) oxychloride,
[Br2]-,Dibromide,g
ZnSb,zinc antimonide,
WF5,tungsten(V) fluoride,
NbBr5,niobium(V) bromide,
Eu2O2,dieuropium dioxide,
H2CNH,Methylenimine,g
D-,"Deuterium, Ion",g
I-,"Iodine, Ion",g
[HNO3]+,Nitric acid cation,g
C3H4O3,pyruvic acid,
C2,Carbon,g
Al2S3,aluminium sulfide,cr
F3Li3,trilithium trifluoride,g
Li2O4S,Lithium Sulfate,g
H2N2O2,hyponitrous acid,
C12H22O11,maltose,
CoCrO4,cobalt(II) chromate,
MgPo,magnesium polonide,
O-,"Oxygen, Ion",g
C164H256Na2O68S2,maitotoxin,
CdCl2,cadmium chloride,
LiN,Lithium Nitride,g
SrSeO3,strontium selenite,
CdSeO3,cadmium selenite,
H4IN,Ammonium Iodide,cr
Hg+,"Mercury, Ion",g
Ni2SiO4,nickel(II) orthosilicate,
K2HAsO4,dipotassium hydrogen arsenate,
LiCNO,lithium cyanate,
ZrI4,zirconium iodide,
TlBr3,thallium(III) bromide,
HCONH2,formamide,
[FOF]+,Oxygen difluoride cation,g
C(OO),Dioxiranylidene,g
Al6BeO10,beryllium aluminium oxide,"cr,l"
F5U,uranium pentafluoride,
Br,Bromine,g
Li2WO4,lithium orthotungstate,
Zn3As2,zinc arsenide,
